Title,Bookmark
Annual Summary Report ,Bookmark this report: https://irma.nps.gov/Stats/SSRSReports/National%20Reports/Annual%20Summary%20Report%20(1904%20-%20Last%20Calendar%20Year)

ParkName,Year,RecreationVisitors,NonRecreationVisitors,RecreationHours,NonRecreationHours,ConcessionerLodging,ConcessionerCamping,TentCampers,RVCampers,Backcountry,NonRecreationOvernightStays,MiscellaneousOvernightStays,TotalRecreationVisitors,TotalNonRecreationVisitors,TotalRecreationHours,TotalNonRecreationHours,TotalConcessionerLodging,TotalConcessionerCamping,TotalTentCampers,TotalRVCampers,TotalBackcountry,TotalNonRecreationOvernightStays,TotalMiscellaneousOvernightStays
Saguaro NP,1995,"732,813","2,203,373","1,043,340","550,845",0,0,0,0,"1,539",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,1996,"671,643","2,103,595","974,378","525,899",0,0,0,0,"1,573",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,1997,"739,410","2,007,488","1,052,667","501,872",0,0,0,0,"1,592",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,1998,"716,160","2,593,876","1,026,905","648,471",0,0,0,0,"1,839",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,1999,"749,014","2,675,037","1,114,113","668,761",0,0,0,0,"1,594",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2000,"765,195","2,633,397","1,177,882","658,351",0,0,0,0,"1,560",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2001,"725,874","2,599,632","1,197,126","649,911",0,0,0,0,"1,683",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2002,"615,045","2,822,786","974,825","705,696",0,0,0,0,"1,424",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2003,"643,697","2,834,381","1,011,516","708,595",0,0,0,0,"1,208",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2004,"651,464","2,950,311","1,034,208","737,577",0,0,0,0,"2,203",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2005,"727,208","2,902,342","1,051,939","725,588",0,0,0,0,"1,447",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2006,"619,983","2,520,412","915,797","630,103",0,0,0,0,"1,552",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2007,"658,477","2,188,834","967,671","547,209",0,0,0,0,"1,295",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2008,"699,137","2,040,044","1,062,859","510,012",0,0,0,0,"1,599",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2009,"665,234","2,161,236","965,494","540,307",0,0,0,0,"1,599",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2010,"717,614","2,282,663","1,078,216","570,666",0,0,0,0,"1,568",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2011,"610,045","2,363,660","924,895","590,915",0,0,0,0,"2,033",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2012,"634,286","2,517,040","943,789","629,261",0,0,0,0,"1,545",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2013,"678,261","2,888,885","1,000,102","722,223",0,0,0,0,"1,610",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2014,"673,572","2,862,781","993,001","715,695",0,0,0,0,"1,377",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2015,"753,446","2,901,335","1,150,440","725,335",0,0,0,0,"1,846",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2016,"820,426","2,920,244","1,199,169","730,063",0,0,0,0,"1,868",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Saguaro NP,2017,"964,760","2,139,033","1,023,894","534,757",0,0,0,0,"2,339",0,0,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1906,700,,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1907,900,,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1908,"1,251",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1909,854,,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1910,"2,407",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1911,"3,114",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1912,"2,923",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1913,"3,823",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1914,"4,667",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1915,"7,647",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1916,"10,780",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1917,"18,510",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1918,"15,001",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1919,"30,443",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1920,"31,508",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1921,"28,263",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1922,"27,514",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1923,"30,158",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1924,"34,468",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1925,"46,677",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1926,"89,404",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1927,"100,684",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1928,"98,035",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1929,"111,385",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1930,"129,221",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1931,"143,573",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1932,"131,398",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1933,"126,464",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1934,"147,533",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1935,"205,783",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1936,"230,714",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1937,"243,661",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1938,"260,139",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1939,"275,329",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1940,"282,198",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1941,"302,530",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1942,"154,880",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1943,"62,780",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1944,"54,600",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1945,"137,875",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1946,"315,365",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1947,"373,892",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1948,"403,968",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1949,"367,627",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1950,"379,218",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1951,"452,538",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1952,"472,062",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1953,"501,259",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1954,"484,700",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1955,"518,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1956,"538,100",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1957,"535,800",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1958,"512,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1959,"547,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1960,"610,800",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1961,"610,200",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1962,"687,400",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1963,"631,700",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1964,"654,100",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1965,"877,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1966,"797,800",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1967,"746,900",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1968,"874,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1969,"919,300",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1970,"875,700",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1971,"878,500",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1972,"867,051",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1973,"845,500",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1974,"686,600",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
Sequoia NP,1975,"957,000",,,,,,,,,,,"3,637,143,441","853,692,511","23,487,119,890","592,971,219","122,005,183","23,604,973","104,593,336","74,980,525","44,769,062","2,627,173","22,764,145"
